Date,GLD,SPY,TLT
2006-12-07,62.72999954223633,99.556884765625,51.8896369934082
2006-12-08,62.04999923706055,99.74024200439453,51.51288986206055
2006-12-11,62.56999969482422,100.02940368652344,51.73549270629883
2006-12-12,62.52000045776367,99.95183563232422,51.84398651123047
2006-12-13,62.47999954223633,100.05767059326172,51.381614685058594
2006-12-14,62.119998931884766,100.93922424316406,51.19325637817383
2006-12-15,61.0,100.94845581054688,51.22178268432617
2006-12-18,61.040000915527344,100.67184448242188,51.23892593383789
2006-12-19,61.79999923706055,100.86334228515625,51.17044448852539
2006-12-20,61.619998931884766,100.80658721923828,51.1646728515625
2006-12-21,61.380001068115234,100.43783569335938,51.42155456542969
2006-12-22,61.650001525878906,99.82081604003906,51.02769088745117
2006-12-26,61.97999954223633,100.40947723388672,51.18185043334961
2006-12-27,62.220001220703125,101.06902313232422,50.80552673339844
2006-12-28,62.900001525878906,100.85625457763672,50.69089889526367
2006-12-29,63.209999084472656,100.43783569335938,50.6508903503418
2007-01-03,62.279998779296875,100.2604751586914,51.0117073059082
2007-01-04,61.650001525878906,100.47325897216797,51.321006774902344
2007-01-05,60.16999816894531,99.67190551757812,51.09763717651367
2007-01-08,60.47999954223633,100.13285064697266,51.18928909301758
2007-01-09,60.849998474121094,100.04778289794922,51.18928909301758
2007-01-10,60.59000015258789,100.38111877441406,50.96016311645508
2007-01-11,60.630001068115234,100.82084655761719,50.662322998046875
2007-01-12,62.16999816894531,101.58676147460938,50.427452087402344
2007-01-16,61.970001220703125,101.38814544677734,50.536319732666016
2007-01-17,62.63999938964844,101.43069458007812,50.38165283203125
2007-01-18,62.2599983215332,101.09028625488281,50.536319732666016
2007-01-19,63.0,101.28887176513672,50.39886474609375
2007-01-22,62.720001220703125,100.97682189941406,50.51911163330078
2007-01-23,64.2300033569336,101.27473449707031,50.186920166015625
2007-01-24,64.33000183105469,102.09026336669922,50.181148529052734
2007-01-25,64.05999755859375,100.89169311523438,49.820350646972656
2007-01-26,64.16999816894531,100.7995376586914,49.78023910522461
2007-01-29,63.77000045776367,100.74282836914062,49.671424865722656
2007-01-30,64.22000122070312,101.26759338378906,49.72868728637695
2007-01-31,64.83000183105469,101.94845581054688,50.14679718017578
2007-02-01,65.22000122070312,102.558349609375,50.0864372253418
2007-02-02,64.27999877929688,102.7001724243164,50.14967727661133
2007-02-05,64.30999755859375,102.72856140136719,50.21868896484375
2007-02-06,64.79000091552734,102.75694274902344,50.49474334716797
2007-02-07,64.62999725341797,102.98390197753906,50.64427947998047
2007-02-08,65.5199966430664,102.84912109375,50.68452453613281
2007-02-09,66.12000274658203,102.08319854736328,50.39699172973633
2007-02-12,65.66999816894531,101.73567199707031,50.28200912475586
2007-02-13,65.83999633789062,102.59381866455078,50.17271041870117
2007-02-14,66.37000274658203,103.26758575439453,50.65000534057617
2007-02-15,66.41000366210938,103.40229797363281,50.799564361572266
2007-02-16,66.36000061035156,103.35269165039062,50.977821350097656
2007-02-20,65.30999755859375,103.57251739501953,51.09284973144531
2007-02-21,67.3499984741211,103.5300064086914,51.006622314453125
2007-02-22,67.1500015258789,103.45193481445312,50.7305793762207
2007-02-23,67.72000122070312,103.04769897460938,51.09284973144531
2007-02-26,68.0999984741211,102.95548248291016,51.43218994140625
2007-02-27,65.41000366210938,98.934326171875,52.08205795288086
2007-02-28,66.4800033569336,99.948486328125,51.846275329589844
2007-03-01,65.81999969482422,99.65060424804688,51.813358306884766
2007-03-02,63.709999084472656,98.34565734863281,52.07313919067383
